iteration,mean_tau,std_tau,mean_p,std_p
1.17000e+04,1.83942e-02,9.35706e-03,-5.87452e+00,4.61143e-02
1.18000e+04,3.12182e-02,1.23455e-02,-3.60098e+00,1.18639e-01
1.19000e+04,4.74851e-02,2.02165e-02,1.35086e+01,1.61448e-01
1.20000e+04,5.97932e-02,2.72082e-02,3.37408e+01,1.72513e-01
1.21000e+04,4.03353e-02,1.64151e-02,3.22019e+01,2.20155e-01
1.22000e+04,3.08867e-02,9.36481e-03,-4.59150e+00,1.63609e-01
1.23000e+04,3.58105e-02,1.11385e-02,3.40607e+00,2.99104e-01
1.24000e+04,1.81251e-02,7.53870e-03,2.67484e+00,1.33593e-01
1.25000e+04,3.23723e-02,1.55505e-02,2.15749e+01,2.00969e-01
1.26000e+04,6.88358e-02,2.77625e-02,3.02544e+01,3.39567e-01
1.27000e+04,7.75962e-02,2.41011e-02,1.50192e+01,2.15186e-01
1.28000e+04,8.63000e-02,3.29805e-02,1.32958e+01,4.22211e-01
1.29000e+04,6.51234e-02,2.56661e-02,3.97359e+01,1.43378e+00
1.30000e+04,4.65361e-02,1.96304e-02,6.37148e+01,2.05915e-01
1.31000e+04,4.28122e-02,1.33745e-02,4.07029e+01,1.12271e-01
1.32000e+04,3.41308e-02,1.48271e-02,8.26820e+01,1.24596e-01
1.33000e+04,2.39358e-02,1.01224e-02,1.32710e+02,2.34259e-01
1.34000e+04,3.79108e-02,1.71319e-02,1.21903e+02,1.62727e-01
1.35000e+04,4.36264e-02,1.59692e-02,8.64249e+01,1.15134e-01
1.36000e+04,4.61552e-02,1.95532e-02,1.09504e+02,1.78204e-01
1.37000e+04,3.34776e-02,1.21745e-02,1.24995e+02,2.02961e-01
1.38000e+04,4.15627e-02,1.70635e-02,7.79314e+01,1.12985e-01
1.39000e+04,3.28280e-02,1.29794e-02,4.77749e+01,1.29540e-01
1.40000e+04,2.45912e-02,7.44005e-03,-8.72892e+01,3.89233e-02
1.41000e+04,1.46015e-02,6.52579e-03,-8.90964e+01,1.82135e-01
1.42000e+04,2.66582e-02,8.19518e-03,-2.74408e+01,1.50764e-01
1.43000e+04,5.83806e-02,1.56660e-02,-1.43235e+02,3.04920e-01
1.44000e+04,4.27910e-02,1.37135e-02,-1.82609e+02,2.09695e-01
1.45000e+04,2.31488e-02,1.12774e-02,-1.81966e+02,4.76476e-02
1.46000e+04,2.84647e-02,1.02383e-02,-2.65771e+02,9.80732e-02
1.47000e+04,2.35597e-02,7.67042e-03,-2.70229e+02,1.30919e-01
1.48000e+04,3.39379e-02,1.45428e-02,-2.72189e+02,1.14788e-01
1.49000e+04,3.41697e-02,1.16667e-02,-3.34787e+02,1.47533e-01
1.50000e+04,4.32121e-02,1.30853e-02,-5.65699e+02,9.04617e-02
1.51000e+04,5.22737e-02,2.03222e-02,-4.11096e+02,3.45736e-01
1.52000e+04,4.94358e-02,2.01689e-02,-4.30460e+02,1.47026e+00
1.53000e+04,5.37496e-02,1.80363e-02,-4.29276e+02,4.17071e-01
1.54000e+04,6.38416e-02,2.90266e-02,-4.24630e+02,2.43173e-01
1.55000e+04,8.32250e-02,1.91146e-02,-5.20604e+02,1.82455e-01
1.56000e+04,1.08125e-01,4.96471e-02,-4.63351e+02,5.43358e-01
1.57000e+04,1.13264e-01,3.38283e-02,-5.53310e+02,3.08803e-01
1.58000e+04,1.05860e-01,4.20020e-02,-5.47090e+02,1.04682e+00
1.59000e+04,6.61927e-02,2.34779e-02,-4.75741e+02,3.31809e-01
1.60000e+04,4.42570e-02,1.68853e-02,-3.97011e+02,1.92585e-01
1.61000e+04,4.72594e-02,2.00383e-02,-3.83106e+02,2.46273e-01
1.62000e+04,5.42889e-02,2.27554e-02,-3.90704e+02,2.36443e-01
1.63000e+04,8.17497e-02,2.59269e-02,-2.76906e+02,4.45615e-01
1.64000e+04,4.78384e-02,1.59664e-02,-2.81174e+02,2.65079e-01
1.65000e+04,2.99611e-02,9.14112e-03,-2.25872e+02,1.86580e-01
1.66000e+04,2.22817e-02,9.42968e-03,-2.53103e+02,2.78345e-02
1.67000e+04,1.75210e-02,7.31261e-03,-1.96462e+02,1.91184e-01
1.68000e+04,1.79943e-02,1.00801e-02,-1.36701e+02,6.80565e-02
1.69000e+04,1.46582e-02,6.46468e-03,-2.95714e+01,1.04007e-01
1.70000e+04,1.41419e-02,6.47937e-03,1.28216e+01,6.65182e-02
1.71000e+04,1.20327e-02,3.87049e-03,5.93825e+01,1.43723e-01
1.72000e+04,2.28375e-02,7.87939e-03,6.38517e+01,1.40245e-01
1.73000e+04,2.41961e-02,6.15727e-03,1.60541e+02,1.94886e-01
1.74000e+04,1.65108e-02,7.68180e-03,1.59795e+02,1.89974e-01
1.75000e+04,1.85676e-02,7.09297e-03,1.70586e+02,1.34802e-01
1.76000e+04,1.15363e-02,4.09534e-03,2.27023e+02,2.94847e-02
1.77000e+04,1.89720e-02,6.72843e-03,2.29123e+02,8.91612e-02
1.78000e+04,3.32296e-02,1.40752e-02,2.35770e+02,7.15177e-02
1.79000e+04,3.69800e-02,1.27978e-02,3.17090e+02,9.74625e-02
1.80000e+04,4.71838e-02,2.01826e-02,2.81331e+02,2.28907e-01
1.81000e+04,3.57340e-02,1.68998e-02,2.54017e+02,2.39140e-01
1.82000e+04,2.51447e-02,1.10977e-02,2.54413e+02,9.07026e-02
1.83000e+04,1.51665e-02,5.35577e-03,3.09152e+02,1.03754e-01
1.84000e+04,1.07314e-02,3.99311e-03,3.05953e+02,1.73995e-01
1.85000e+04,1.15499e-02,4.39040e-03,2.78940e+02,3.80573e-02
1.86000e+04,8.09255e-03,4.28805e-03,2.73927e+02,1.07278e-01
1.87000e+04,1.39346e-02,3.56084e-03,2.98380e+02,1.42646e-01
1.88000e+04,1.87299e-02,1.02417e-02,2.82467e+02,1.91871e-01
1.89000e+04,2.52645e-02,1.38842e-02,3.05699e+02,2.51292e-01
1.90000e+04,1.84150e-02,7.16793e-03,2.29835e+02,1.70123e-01
1.91000e+04,4.30631e-02,1.85380e-02,2.24825e+02,3.55458e-01
1.92000e+04,7.48077e-02,3.36827e-02,2.48214e+02,2.23791e-01
1.93000e+04,8.09689e-02,2.78160e-02,1.36432e+02,6.64622e-01
1.94000e+04,4.07002e-02,1.50528e-02,1.48343e+02,1.91108e-01
1.95000e+04,8.55098e-02,3.92607e-02,1.44502e+02,2.93780e-01
1.96000e+04,3.55089e-02,1.48928e-02,1.84218e+02,2.45678e-01
1.97000e+04,4.71981e-02,1.58881e-02,1.88238e+02,2.22861e-01
1.98000e+04,3.25356e-02,1.31158e-02,1.56755e+02,2.56439e-01
1.99000e+04,4.89791e-02,2.46906e-02,8.38258e+01,7.25673e-02
2.00000e+04,4.13759e-02,1.81263e-02,9.07874e+01,2.87042e-01
2.01000e+04,8.13863e-02,3.79842e-02,5.43578e+01,2.66008e-01
2.02000e+04,8.13503e-02,3.60791e-02,4.41633e+01,3.62804e-01
2.03000e+04,4.07188e-02,1.76214e-02,3.46739e+01,1.90008e-01
2.04000e+04,3.67350e-02,1.25857e-02,3.71736e+01,2.10270e-01
2.05000e+04,2.35857e-02,1.01864e-02,6.98877e+00,1.17166e-01
2.06000e+04,5.16774e-02,2.27036e-02,-1.38569e+01,1.07832e-01
2.07000e+04,3.07705e-02,1.14227e-02,1.20276e+01,1.39067e-01
2.08000e+04,1.41319e-02,6.17957e-03,-5.74963e+00,1.29849e-01
2.09000e+04,3.14143e-02,1.09511e-02,-1.10157e+01,1.99556e-01
2.10000e+04,2.27450e-02,9.19122e-03,-1.00630e+01,1.30789e-01
2.11000e+04,3.90787e-02,2.19016e-02,-1.50295e+01,1.74407e-01
2.12000e+04,1.13786e-01,2.76482e-02,-2.34547e+01,2.39532e-01
2.13000e+04,6.86781e-02,3.51100e-02,-2.05071e+01,2.56942e-01
2.14000e+04,5.75929e-02,2.02742e-02,-1.17793e+01,1.83891e-01
2.15000e+04,7.20777e-02,2.45329e-02,-1.18383e+01,2.51964e-01
2.16000e+04,4.12524e-02,1.72085e-02,4.28812e+00,2.81760e-01
2.17000e+04,2.27408e-02,1.03064e-02,-5.92334e+00,4.17575e-01
2.18000e+04,2.31416e-02,7.56282e-03,-8.80130e+00,1.39780e-01
2.19000e+04,7.26401e-02,3.12781e-02,3.71417e+01,5.69082e-01
2.20000e+04,6.77309e-02,3.37179e-02,1.51565e+01,4.80854e-01
2.21000e+04,5.53901e-02,1.95423e-02,4.40224e+01,2.02939e-01
2.22000e+04,2.35679e-02,1.22922e-02,-4.15486e+00,8.40325e-02
2.23000e+04,3.86982e-02,2.01562e-02,-2.60814e+00,2.89051e-01
2.24000e+04,4.90523e-02,1.61521e-02,2.64887e+00,1.29994e-01
2.25000e+04,5.18374e-02,2.22639e-02,2.63537e+01,1.51463e-01
2.26000e+04,2.67286e-02,1.08570e-02,3.01463e+01,9.47898e-02
2.27000e+04,5.85127e-02,1.81476e-02,7.40078e+00,1.45149e-01
2.28000e+04,2.69681e-02,1.45577e-02,2.94270e+01,1.86586e-01
2.29000e+04,3.20689e-02,1.33801e-02,3.46039e+01,1.28509e-01
2.30000e+04,3.69805e-02,9.92741e-03,7.39896e+01,2.81154e-01
2.31000e+04,6.12130e-02,2.38643e-02,5.95843e+01,1.49166e-01
2.32000e+04,5.98320e-02,2.92090e-02,9.20042e+01,5.64768e-01
2.33000e+04,5.25846e-02,2.53323e-02,1.32557e+02,4.13592e-01
2.34000e+04,4.66114e-02,1.94777e-02,1.79376e+02,4.42886e-01
2.35000e+04,4.60250e-02,1.17933e-02,1.20878e+02,3.91109e-01
2.36000e+04,5.30279e-02,2.40824e-02,4.82894e+01,1.97839e-01
2.37000e+04,6.46273e-02,3.73990e-02,1.17986e+02,4.12857e-01
2.38000e+04,8.11905e-02,2.91326e-02,8.92618e+01,2.29755e-01
2.39000e+04,1.12109e-01,5.12721e-02,2.29838e+01,5.44181e-01
2.40000e+04,7.95233e-02,4.32478e-02,-2.37577e+01,2.12460e-01
2.41000e+04,7.24528e-02,4.46499e-02,3.20630e+01,3.90251e-01
2.42000e+04,8.96041e-02,4.49687e-02,-8.69487e+01,3.97741e-01
2.43000e+04,6.43505e-02,3.20619e-02,-2.22683e+02,7.28501e-01
2.44000e+04,1.72481e-01,6.88409e-02,-1.73697e+02,1.22211e+00
2.45000e+04,3.91833e-01,1.17226e-01,-1.03258e+02,2.90735e+00
2.46000e+04,5.69247e-01,2.06842e-01,-3.05777e+02,4.63467e+00
2.47000e+04,3.19240e-01,1.67003e-01,-3.76552e+02,5.27345e+00
2.48000e+04,2.43944e-01,1.12497e-01,-2.89014e+02,7.22105e-01
2.49000e+04,1.84567e-01,9.58079e-02,-3.10382e+02,9.91158e-01
2.50000e+04,8.79824e-02,4.02643e-02,-4.29545e+02,4.26381e-01
2.51000e+04,1.17623e-01,4.40651e-02,-3.99548e+02,5.57652e-01
2.52000e+04,5.80766e-02,2.56718e-02,-4.29390e+02,3.72697e-01
2.53000e+04,5.16329e-02,3.18835e-02,-4.67728e+02,1.17382e-01
2.54000e+04,4.98428e-02,2.09675e-02,-4.47476e+02,4.57659e-01
2.55000e+04,8.35357e-02,2.77437e-02,-4.17033e+02,1.35405e-01
2.56000e+04,7.82029e-02,3.55949e-02,-4.53696e+02,1.76061e-01
2.57000e+04,9.03034e-02,3.03770e-02,-4.69911e+02,3.26679e-01
2.58000e+04,4.05266e-02,1.94362e-02,-4.89477e+02,1.49104e-01
2.59000e+04,4.85298e-02,2.69753e-02,-4.71480e+02,1.47963e-01
2.60000e+04,4.97590e-02,2.49941e-02,-4.10853e+02,1.01763e-01
