iteration,mean_tau,std_tau,mean_p,std_p
1.63000e+04,4.32231e-02,1.60596e-02,-2.12600e+02,7.01899e-02
1.64000e+04,5.58586e-02,1.92130e-02,-1.94030e+02,1.44970e-01
1.65000e+04,4.19997e-02,1.22014e-02,-1.34795e+02,2.20956e-01
1.66000e+04,2.32568e-02,8.70492e-03,-1.14896e+02,1.66230e-01
1.67000e+04,3.71865e-02,1.59186e-02,-1.60105e+01,1.48656e-01
1.68000e+04,1.06344e-02,4.03876e-03,-2.28141e+00,7.06850e-02
1.69000e+04,2.23807e-02,9.80745e-03,1.35479e+02,7.35574e-02
1.70000e+04,2.87366e-02,7.75756e-03,1.32738e+02,1.44177e-01
1.71000e+04,1.95082e-02,9.86426e-03,1.80534e+02,6.69678e-02
1.72000e+04,1.05456e-02,2.52229e-03,1.90206e+02,1.06002e-01
1.73000e+04,1.28024e-02,4.04840e-03,2.67727e+02,9.58374e-02
1.74000e+04,6.74694e-03,3.28963e-03,2.78582e+02,1.63180e-01
1.75000e+04,9.65478e-03,3.57912e-03,2.92529e+02,1.45610e-01
1.76000e+04,1.22283e-02,4.08155e-03,3.43946e+02,1.05553e-01
1.77000e+04,1.49598e-02,5.01739e-03,3.51811e+02,2.29299e-01
1.78000e+04,1.35582e-02,7.67883e-03,3.36400e+02,1.86422e-01
1.79000e+04,2.09160e-02,8.52978e-03,4.28921e+02,1.23011e-01
1.80000e+04,2.35510e-02,8.60868e-03,3.77266e+02,1.34330e-01
1.81000e+04,2.48343e-02,1.02535e-02,3.90941e+02,1.71803e-01
1.82000e+04,3.08868e-02,1.39852e-02,3.87781e+02,1.89273e-01
1.83000e+04,3.17268e-02,1.18792e-02,4.65267e+02,2.09182e-01
1.84000e+04,3.69640e-02,1.79111e-02,5.25992e+02,1.20258e-01
1.85000e+04,1.25643e-02,5.45729e-03,4.20362e+02,2.36211e-01
1.86000e+04,3.44233e-02,1.21281e-02,3.98741e+02,2.58393e-01
1.87000e+04,2.16885e-02,1.03761e-02,4.36666e+02,2.12692e-01
1.88000e+04,2.83159e-02,1.24277e-02,4.20039e+02,1.01449e-01
1.89000e+04,1.44584e-02,4.68724e-03,4.09917e+02,2.88642e-01
1.90000e+04,2.06797e-02,6.88787e-03,3.43124e+02,1.69208e-01
1.91000e+04,4.38692e-02,1.82339e-02,3.74155e+02,1.62835e-01
1.92000e+04,3.08441e-02,1.12001e-02,3.49154e+02,2.12786e-01
1.93000e+04,5.04460e-02,1.50390e-02,2.92307e+02,2.70483e-01
1.94000e+04,2.08743e-02,9.17567e-03,3.18232e+02,1.27492e-01
1.95000e+04,2.18708e-02,8.81449e-03,2.97191e+02,8.13782e-02
1.96000e+04,8.29865e-03,3.26458e-03,2.76177e+02,2.01599e-01
1.97000e+04,9.96563e-03,4.19305e-03,2.78733e+02,7.22910e-02
1.98000e+04,2.31012e-02,8.82962e-03,3.21331e+02,2.62858e-01
1.99000e+04,2.98634e-02,9.40437e-03,2.37495e+02,2.05251e-01
2.00000e+04,2.46820e-02,1.31132e-02,2.23691e+02,1.31403e-01
2.01000e+04,3.04755e-02,1.28224e-02,1.99550e+02,1.86622e-01
2.02000e+04,4.77457e-02,2.07086e-02,1.76118e+02,2.08255e-01
2.03000e+04,3.41919e-02,1.57268e-02,1.53087e+02,6.45016e-02
2.04000e+04,6.30009e-02,2.06556e-02,7.18784e+01,2.84770e-01
2.05000e+04,7.79052e-02,1.68707e-02,3.41086e+01,3.95114e-01
2.06000e+04,6.19848e-02,1.78888e-02,2.10448e+01,4.11549e-01
2.07000e+04,1.40934e-01,6.06865e-02,6.93997e+01,6.00618e-01
2.08000e+04,9.30116e-02,4.07734e-02,1.28273e+01,6.31778e-01
2.09000e+04,2.39430e-02,9.26253e-03,1.95930e+01,4.33492e-01
2.10000e+04,3.53442e-02,1.40888e-02,1.20910e+01,9.00182e-02
2.11000e+04,5.66775e-02,1.60922e-02,4.90193e+00,3.43806e-01
2.12000e+04,4.54890e-02,1.68696e-02,7.96323e+00,1.63664e-01
2.13000e+04,1.82186e-01,4.80288e-02,-5.51880e+00,1.21788e+00
2.14000e+04,4.51036e-02,2.56151e-02,1.72630e-02,4.37628e-01
2.15000e+04,5.08404e-02,2.20642e-02,1.21154e+01,5.28985e-01
2.16000e+04,9.08897e-02,4.16216e-02,2.52175e+01,2.40703e-01
2.17000e+04,3.63097e-02,9.06182e-03,2.08302e+01,2.58689e-01
2.18000e+04,6.84928e-02,2.61379e-02,-7.64801e-01,5.18486e-01
2.19000e+04,5.04465e-02,1.81749e-02,2.53319e+01,2.94654e-01
2.20000e+04,6.69260e-02,2.69057e-02,4.19851e+01,4.95969e-01
2.21000e+04,6.09579e-02,2.52519e-02,5.07590e+01,2.35997e-01
2.22000e+04,1.32260e-01,5.92014e-02,6.92902e+01,7.52120e-01
2.23000e+04,9.51973e-02,3.85929e-02,-9.39278e+00,9.18817e-01
2.24000e+04,8.27073e-02,3.17674e-02,2.76111e+01,5.24779e-01
2.25000e+04,6.11615e-02,2.29107e-02,6.40576e+01,3.49305e-01
