iteration,mean_tau,std_tau,mean_p,std_p
1.74000e+04,1.16235e-02,5.44155e-03,1.95860e+02,1.00009e-01
1.75000e+04,1.41677e-02,5.17531e-03,2.21970e+02,7.57221e-02
1.76000e+04,1.36916e-02,4.39645e-03,2.26589e+02,1.03629e-01
1.77000e+04,2.31657e-02,8.91156e-03,2.51382e+02,1.21872e-01
1.78000e+04,2.19706e-02,9.99030e-03,2.59506e+02,6.02828e-02
1.79000e+04,2.30738e-02,1.03214e-02,2.14862e+02,2.46006e-01
1.80000e+04,3.49578e-02,1.75991e-02,2.81736e+02,7.54581e-02
1.81000e+04,4.06804e-02,1.39124e-02,2.80058e+02,1.52354e-01
1.82000e+04,3.27025e-02,1.56456e-02,3.08369e+02,1.96903e-01
1.83000e+04,3.79199e-02,1.49901e-02,2.78682e+02,2.52362e-01
1.84000e+04,3.14073e-02,1.06364e-02,2.97850e+02,2.31044e-01
1.85000e+04,4.42209e-02,1.71793e-02,3.00248e+02,2.96254e-01
1.86000e+04,4.26387e-02,1.38001e-02,2.64333e+02,2.94613e-01
1.87000e+04,2.60542e-02,1.31594e-02,2.70239e+02,7.52702e-02
1.88000e+04,1.22116e-02,3.93940e-03,2.75176e+02,2.29430e-01
1.89000e+04,9.67387e-03,4.05624e-03,2.62489e+02,1.77815e-01
1.90000e+04,1.11866e-02,4.28497e-03,2.75966e+02,6.06679e-02
1.91000e+04,1.14744e-02,5.94288e-03,2.43520e+02,7.02265e-02
1.92000e+04,1.32994e-02,6.20168e-03,2.45962e+02,5.77187e-02
1.93000e+04,1.02415e-02,4.54740e-03,2.23001e+02,4.71295e-02
1.94000e+04,6.47999e-03,2.43258e-03,2.20417e+02,1.05996e-01
1.95000e+04,1.78316e-02,6.04213e-03,2.30451e+02,2.57802e-02
1.96000e+04,1.44869e-02,4.44907e-03,2.19252e+02,9.74326e-02
1.97000e+04,9.49693e-03,3.64808e-03,2.01104e+02,2.77400e-02
1.98000e+04,2.24828e-02,8.25874e-03,2.04560e+02,1.43537e-01
1.99000e+04,3.00567e-02,1.31991e-02,1.52021e+02,8.66931e-02
2.00000e+04,5.18322e-02,2.24451e-02,1.90943e+02,4.31915e-02
2.01000e+04,4.27730e-02,1.97095e-02,1.29738e+02,2.27441e-01
2.02000e+04,6.36339e-02,1.94385e-02,1.83464e+02,2.42580e-01
2.03000e+04,4.80271e-02,1.89973e-02,7.25300e+01,1.54903e-01
2.04000e+04,4.98726e-02,2.11393e-02,5.70462e+01,2.90386e-01
2.05000e+04,4.82498e-02,1.65189e-02,3.82760e+01,4.45616e-01
2.06000e+04,4.10916e-02,1.68282e-02,3.31263e+01,2.64155e-01
2.07000e+04,5.21604e-02,1.88146e-02,2.73645e+01,1.53871e-01
2.08000e+04,2.40082e-02,9.24940e-03,1.51944e+01,5.15018e-01
2.09000e+04,2.07520e-02,9.21584e-03,1.54159e+01,1.84034e-01
2.10000e+04,1.07468e-02,6.12941e-03,1.06597e+01,2.78761e-02
2.11000e+04,2.12097e-02,1.18363e-02,8.86069e+00,3.27204e-02
2.12000e+04,2.45413e-02,9.75960e-03,1.67492e+01,2.67553e-01
2.13000e+04,1.42659e-02,6.97441e-03,1.65532e+01,9.15334e-02
2.14000e+04,1.98700e-02,9.67368e-03,3.83906e+00,9.40684e-02
2.15000e+04,4.01670e-02,2.47916e-02,-6.11008e+00,1.13364e-01
2.16000e+04,5.40352e-02,1.58805e-02,5.81398e+01,9.46848e-01
2.17000e+04,7.18986e-02,3.41766e-02,2.69861e+01,3.01253e-01
2.18000e+04,3.05511e-02,9.56342e-03,-3.98973e+00,2.30862e-01
2.19000e+04,2.37169e-02,1.16233e-02,1.36139e+01,2.23361e-01
2.20000e+04,2.76015e-02,8.03346e-03,1.04590e+00,3.01267e-01
2.21000e+04,4.17200e-02,1.69883e-02,6.00599e+00,4.42553e-01
2.22000e+04,4.82680e-02,1.89193e-02,1.75670e+01,4.74162e-01
2.23000e+04,5.57219e-02,1.62816e-02,8.35905e+01,2.02584e-01
2.24000e+04,1.37847e-01,2.87360e-02,4.94797e+01,7.11161e-01
