t,x,y,z
1.10800,11.25200,5.33180,5.89120
1.11200,11.24900,5.31950,5.88280
1.11600,11.24600,5.30700,5.87450
1.12000,11.24300,5.29450,5.86600
1.12400,11.24000,5.28190,5.85770
1.12800,11.23700,5.26940,5.84930
1.13200,11.23400,5.25670,5.84100
1.13600,11.23100,5.24400,5.83270
1.14000,11.22800,5.23120,5.82430
1.14400,11.22500,5.21830,5.81590
1.14800,11.22300,5.20540,5.80750
1.15200,11.22000,5.19240,5.79920
1.15600,11.21700,5.17920,5.79100
1.16000,11.21400,5.16610,5.78300
1.16400,11.21100,5.15290,5.77500
1.16800,11.20900,5.13960,5.76720
1.17200,11.20600,5.12620,5.75920
1.17600,11.20300,5.11280,5.75170
1.18000,11.20100,5.09950,5.74420
1.18400,11.19800,5.08600,5.73700
1.18800,11.19600,5.07250,5.72980
1.19200,11.19300,5.05880,5.72300
1.19600,11.19100,5.04520,5.71650
1.20000,11.18900,5.03140,5.71030
1.20400,11.18700,5.01770,5.70430
1.20800,11.18500,5.00400,5.69860
1.21200,11.18200,4.99010,5.69290
1.21600,11.18100,4.97630,5.68750
1.22000,11.17900,4.96260,5.68250
1.22400,11.17700,4.94880,5.67760
1.22800,11.17500,4.93490,5.67320
1.23200,11.17400,4.92110,5.66900
1.23600,11.17200,4.90720,5.66480
1.24000,11.17100,4.89330,5.66080
1.24400,11.16900,4.87930,5.65680
1.24800,11.16800,4.86530,5.65270
1.25200,11.16700,4.85140,5.64890
1.25600,11.16500,4.83740,5.64520
1.26000,11.16400,4.82330,5.64130
1.26400,11.16300,4.80930,5.63770
1.26800,11.16200,4.79510,5.63390
1.27200,11.16100,4.78090,5.63000
1.27600,11.16000,4.76660,5.62590
1.28000,11.15900,4.75230,5.62180
1.28400,11.15800,4.73800,5.61750
1.28800,11.15800,4.72360,5.61310
1.29200,11.15700,4.70930,5.60860
1.29600,11.15600,4.69500,5.60410
1.30000,11.15500,4.68070,5.59940
1.30400,11.15500,4.66630,5.59470
1.30800,11.15400,4.65200,5.58970
1.31200,11.15300,4.63760,5.58460
1.31600,11.15300,4.62330,5.57920
1.32000,11.15200,4.60890,5.57360
1.32400,11.15100,4.59450,5.56790
1.32800,11.15100,4.58010,5.56190
1.33200,11.15000,4.56580,5.55560
1.33600,11.14900,4.55150,5.54920
1.34000,11.14800,4.53740,5.54250
1.34400,11.14800,4.52330,5.53540
1.34800,11.14700,4.50920,5.52800
1.35200,11.14600,4.49520,5.52040
1.35600,11.14500,4.48120,5.51250
1.36000,11.14400,4.46740,5.50440
1.36400,11.14400,4.45360,5.49600
1.36800,11.14300,4.43990,5.48740
1.37200,11.14200,4.42630,5.47860
1.37600,11.14100,4.41280,5.46950
1.38000,11.14100,4.39930,5.46020
1.38400,11.14000,4.38590,5.45060
1.38800,11.13900,4.37270,5.44090
1.39200,11.13800,4.35960,5.43080
1.39600,11.13700,4.34650,5.42050
1.40000,11.13700,4.33350,5.40990
1.40400,11.13600,4.32070,5.39900
1.40800,11.13500,4.30800,5.38790
1.41200,11.13400,4.29530,5.37650
1.41600,11.13300,4.28290,5.36480
1.42000,11.13200,4.27060,5.35290
1.42400,11.13100,4.25840,5.34070
1.42800,11.13000,4.24630,5.32840
1.43200,11.12900,4.23430,5.31590
1.43600,11.12800,4.22240,5.30310
1.44000,11.12700,4.21070,5.29010
1.44400,11.12600,4.19900,5.27690
1.44800,11.12500,4.18750,5.26360
1.45200,11.12300,4.17610,5.25000
1.45600,11.12200,4.16480,5.23610
1.46000,11.12100,4.15360,5.22220
1.46400,11.12000,4.14250,5.20800
1.46800,11.11900,4.13160,5.19360
1.47200,11.11700,4.12080,5.17890
1.47600,11.11600,4.11020,5.16410
1.48000,11.11500,4.09970,5.14920
1.48400,11.11400,4.08940,5.13420
1.48800,11.11200,4.07920,5.11890
1.49200,11.11100,4.06910,5.10350
1.49600,11.11000,4.05920,5.08780
1.50000,11.10800,4.04940,5.07200
1.50400,11.10700,4.03980,5.05620
1.50800,11.10600,4.03030,5.04020
1.51200,11.10400,4.02090,5.02390
1.51600,11.10300,4.01160,5.00750
1.52000,11.10200,4.00260,4.99100
1.52400,11.10000,3.99350,4.97450
1.52800,11.09900,3.98460,4.95780
1.53200,11.09700,3.97590,4.94100
1.53600,11.09600,3.96720,4.92410
1.54000,11.09400,3.95870,4.90710
1.54400,11.09300,3.95030,4.89010
1.54800,11.09200,3.94180,4.87310
1.55200,11.09000,3.93350,4.85590
1.55600,11.08900,3.92520,4.83870
1.56000,11.08700,3.91690,4.82140
1.56400,11.08600,3.90870,4.80420
1.56800,11.08400,3.90050,4.78700
1.57200,11.08300,3.89230,4.76970
1.57600,11.08100,3.88390,4.75250
1.58000,11.07900,3.87560,4.73530
1.58400,11.07800,3.86710,4.71830
