t,x,y,z
0.95000,11.16100,3.49720,4.25470
0.95200,11.16000,3.48960,4.24440
0.95400,11.15800,3.48220,4.23400
0.95600,11.15700,3.47480,4.22350
0.95800,11.15600,3.46740,4.21290
0.96000,11.15500,3.46020,4.20230
0.96200,11.15300,3.45300,4.19150
0.96400,11.15200,3.44590,4.18080
0.96600,11.15100,3.43890,4.16980
0.96800,11.15000,3.43180,4.15880
0.97000,11.14900,3.42490,4.14770
0.97200,11.14800,3.41800,4.13650
0.97400,11.14700,3.41120,4.12520
0.97600,11.14600,3.40450,4.11390
0.97800,11.14400,3.39790,4.10250
0.98000,11.14300,3.39130,4.09110
0.98200,11.14200,3.38480,4.07960
0.98400,11.14100,3.37830,4.06800
0.98600,11.14000,3.37200,4.05630
0.98800,11.13900,3.36570,4.04450
0.99000,11.13800,3.35940,4.03270
0.99200,11.13700,3.35310,4.02080
0.99400,11.13600,3.34700,4.00890
0.99600,11.13500,3.34090,3.99690
0.99800,11.13400,3.33480,3.98490
1.00000,11.13300,3.32880,3.97280
1.00200,11.13200,3.32280,3.96070
1.00400,11.13100,3.31680,3.94850
1.00600,11.13000,3.31090,3.93620
1.00800,11.12900,3.30500,3.92400
1.01000,11.12800,3.29910,3.91170
1.01200,11.12700,3.29330,3.89950
1.01400,11.12600,3.28740,3.88720
1.01600,11.12500,3.28160,3.87490
1.01800,11.12400,3.27570,3.86270
1.02000,11.12300,3.26990,3.85040
1.02200,11.12200,3.26390,3.83830
1.02400,11.12100,3.25790,3.82630
1.02600,11.11900,3.25190,3.81420
1.02800,11.11800,3.24570,3.80240
1.03000,11.11700,3.23960,3.79070
1.03200,11.11500,3.23320,3.77920
1.03400,11.11400,3.22680,3.76780
1.03600,11.11200,3.22040,3.75660
1.03800,11.11100,3.21370,3.74540
1.04000,11.10900,3.20690,3.73450
1.04200,11.10700,3.20010,3.72380
1.04400,11.10500,3.19300,3.71320
1.04600,11.10300,3.18580,3.70290
1.04800,11.10100,3.17840,3.69270
1.05000,11.09900,3.17110,3.68270
1.05200,11.09600,3.16350,3.67280
1.05400,11.09400,3.15580,3.66320
1.05600,11.09100,3.14800,3.65370
1.05800,11.08900,3.14010,3.64440
1.06000,11.08600,3.13220,3.63540
1.06200,11.08300,3.12410,3.62650
1.06400,11.08000,3.11600,3.61780
1.06600,11.07700,3.10770,3.60920
1.06800,11.07400,3.09940,3.60070
1.07000,11.07100,3.09090,3.59240
1.07200,11.06800,3.08250,3.58420
1.07400,11.06400,3.07400,3.57620
1.07600,11.06100,3.06540,3.56830
1.07800,11.05800,3.05680,3.56060
1.08000,11.05400,3.04810,3.55290
1.08200,11.05000,3.03940,3.54540
1.08400,11.04700,3.03080,3.53810
1.08600,11.04300,3.02200,3.53080
1.08800,11.03900,3.01330,3.52360
1.09000,11.03500,3.00450,3.51660
1.09200,11.03200,2.99570,3.50960
1.09400,11.02800,2.98680,3.50260
1.09600,11.02400,2.97800,3.49580
